flag,S,T,Patm,P,pH,CO2,fCO2,pCO2,fCO2pot,pCO2pot,fCO2insitu,pCO2insitu,HCO3,CO3,DIC,ALK,OmegaAragonite,OmegaCalcite,SIR,lon,lat
8,34.423377990722656,4.739271640777588,1,0,8.194921493530273,1.3973516856165267e-5,264.3643369537522,265.45951054669774,264.3643369537522,265.45951054669774,264.3643369537522,265.4595118166945,0.001917963553326836,1.4652764685547617e-4,0.002078464717038477,0.00228612255859375,2.214616875338651,3.512793968291055,0.30044282965381974,-12.5,65.5
8,34.455406188964844,4.9376068115234375,1,0,8.187663078308105,1.4148385170948901e-5,269.6476695995093,270.7617923371852,269.6476695995093,270.7617923371852,269.6476695995093,270.76179365277363,0.0019209944963369612,1.4559570763313646e-4,0.0020807385891410467,0.0022867490234375,2.2005525049812067,3.489454093097725,0.2959301395365944,-11.5,65.5
8,34.49809646606445,5.214222431182861,1,0,8.181025505065918,1.4263950410046696e-5,274.6375467607236,275.7681276547123,274.6375467607236,275.7681276547123,274.6375467607236,275.7681290112738,0.0019228551613561806,1.4528055064107594e-4,0.002082399662407303,0.002287714111328125,2.195855283922123,3.4805630595412484,0.29172394465022283,-10.5,65.5
8,34.54918670654297,5.5189433097839355,1,0,8.17513370513916,1.4339419083551956e-5,279.20312778553733,280.3478671893249,279.20312778553733,280.3478671893249,279.20312778553733,280.3478685821268,0.001924093061914637,1.4535885135701028e-4,0.002083791332355199,0.002289027587890625,2.1971068620175735,3.4809052768157325,0.28797830999274127,-9.5,65.5
8,34.60445022583008,5.833709716796875,1,0,8.169515609741211,1.4399925396801149e-5,283.63498088964576,284.7930507619657,283.63498088964576,284.7930507619657,283.63498088964576,284.7930521895581,0.0019250082878344863,1.4557481365614903e-4,0.0020849830268874366,0.00229036279296875,2.200451229738571,3.4844615019886236,0.2844121945308429,-8.5,65.5
8,34.66004943847656,6.136842250823975,1,0,8.163816452026367,1.446880055100628e-5,288.1642819957098,289.33613385796684,288.1642819957098,289.33613385796684,288.1642819957098,289.3361353218677,0.0019259404237986016,1.4569551336513918e-4,0.002086104737714747,0.002291489501953125,2.2023613797607653,3.485765288387401,0.28084021752540195,-7.5,65.5
8,34.717105865478516,6.4458136558532715,1,0,8.158197402954102,1.4531691319250586e-5,292.68556440951045,293.870950762325,292.68556440951045,293.870950762325,292.68556440951045,293.87095226244935,0.001926636068944002,1.4586171781343107e-4,0.0020870294780766835,0.002292496337890625,2.204986319274271,3.488134022979339,0.2773301518797095,-6.5,65.5
8,34.771385192871094,6.759640693664551,1,0,8.152446746826172,1.4597284926857388e-5,297.35579084344994,298.5551125531876,297.35579084344994,298.5551125531876,297.35579084344994,298.55511409108436,0.0019271870859360267,1.4598893841913068e-4,0.0020877733092820147,0.00229326220703125,2.2070856247925446,3.4896324387254842,0.27376039802302626,-5.5,65.5
8,34.816734313964844,7.083606243133545,1,0,8.145975112915039,1.4685608332101048e-5,302.63473207177356,303.85014546890073,302.63473207177356,303.85014546890073,302.63473207177356,303.8501470507662,0.0019277735259206029,1.459020843333155e-4,0.0020883612185860195,0.002293526611328125,2.2060819798157083,3.486196158934274,0.2697932779197803,-4.5,65.5
8,34.8631591796875,7.401152610778809,1,0,8.139228820800781,1.478984271599406e-5,308.24276269816687,309.47553595352196,308.24276269816687,309.47553595352196,308.24276269816687,309.475537583333,0.0019287339179275358,1.457148273607563e-4,0.002089238588004286,0.002293914794921875,2.2035701890948314,3.480373806228958,0.2657670517678678,-3.5,65.5
8,34.91623306274414,7.682812690734863,1,0,8.132865905761719,1.4900913970145138e-5,313.6909246550162,314.94084851623535,313.6909246550162,314.94084851623535,313.6909246550162,314.94085019392463,0.001930352016803614,1.4551807683912385e-4,0.002090771007612883,0.002294943603515625,2.2007969501080074,3.474259633930417,0.26212136412910314,-2.5,65.5
8,34.96793746948242,7.912933826446533,1,0,8.127408027648926,1.5008312066694716e-5,318.5597454949323,319.8252360870071,318.5597454949323,319.8252360870071,318.5597454949323,319.8252378085946,0.0019326688726834756,1.453723886119687e-4,0.002093049573362139,0.002296795654296875,2.1986985506239973,3.46946849222459,0.25915851316861843,-1.5,65.5
8,35.0084342956543,8.127433776855469,1,0,8.123312950134277,1.507757737477013e-5,322.4668935081773,323.7443031445526,322.4668935081773,323.7443031445526,322.4668935081773,323.74430490047683,0.0019350370021384206,1.4555670936782804e-4,0.002095671288881019,0.00229948779296875,2.2016692587556226,3.4728058963219204,0.2570408947022406,-0.5,65.5
8,35.03876876831055,8.37479019165039,1,0,8.12099552154541,1.5066894739786965e-5,325.02531554384575,326.3086912559408,325.02531554384575,326.3086912559408,325.02531554384575,326.3086930303481,0.0019365171479562473,1.4642613335873157e-4,0.002098010176054766,0.002302946533203125,2.2152059488151137,3.492665136525462,0.2558685267765221,0.5,65.5
8,35.06035614013672,8.697009086608887,1,0,8.120277404785156,1.4961812276030152e-5,326.3450751055306,327.6282383033228,326.3450751055306,327.6282383033228,326.3450751055306,327.6282400798005,0.0019365605140956473,1.481408638731121e-4,0.002099663190244789,0.002307006591796875,2.2418645769487062,3.5327997220477876,0.2554515118056667,1.5,65.5
8,35.07060623168945,9.175106048583984,1,0,8.121471405029297,1.4712173797627112e-5,326.1242421007107,327.39855384538043,326.1242421007107,327.39855384538043,326.1242421007107,327.3985556013135,0.001933696488677799,1.511962731461617e-4,0.0020996049356215877,0.0023113916015625,2.289489312559387,3.6050324683217743,0.25577595426878796,2.5,65.5
8,35.05117416381836,9.663043975830078,1,0,8.123308181762695,1.4433544661737167e-5,325.1590653210198,326.42155818399175,325.1590653210198,326.42155818399175,325.1590653210198,326.421559911371,0.001929061382367349,1.5434622884669816e-4,0.0020978411558757845,0.0023142333984375,2.3390518209979576,3.680229824753937,0.2562443089932786,3.5,65.5
8,34.99323272705078,10.121979713439941,1,0,8.125125885009766,1.4169512133645358e-5,323.977000479126,325.2274360448171,323.977000479126,325.2274360448171,323.977000479126,325.22743774290564,0.001923341770208,1.5713537123273927e-4,0.002094646653574385,0.002315093017578125,2.383639407523122,3.747818602040254,0.2565561020125988,4.5,65.5
8,34.887447357177734,10.562809944152832,1,0,8.126694679260254,1.3921213866006467e-5,322.7244448741062,323.9629726391755,322.7244448741062,323.9629726391755,322.7244448741062,323.9629743083956,0.0019161777635536424,1.594599828066555e-4,0.0020895589602263043,0.002313382568359375,2.4218175120054095,3.8055873387350974,0.25652546015080896,5.5,65.5
8,34.71916580200195,10.982561111450195,1,0,8.128312110900879,1.3679594446278921e-5,321.1488741175742,322.37472513792545,321.1488741175742,322.37472513792545,321.1488741175742,322.3747267762235,0.0019073397240872419,1.613118419816551e-4,0.002082331160515176,0.002308829833984375,2.4535956881345813,3.853729106804693,0.25629501834677154,6.5,65.5
8,34.47355651855469,11.345794677734375,1,0,8.1296234130859375,1.3472085253904714e-5,319.52060419489914,320.7346035521948,319.52060419489914,320.7346035521948,319.52060419489914,320.73460516155075,0.001897253585446697,1.6229069786402348e-4,0.0020730163685646254,0.002300882568359375,2.47283140908739,3.883035442725493,0.2557106377192473,7.5,65.5
8,34.1395149230957,11.601762771606445,1,0,8.12998104095459,1.3343597625835178e-5,318.41775513950773,319.623680244454,318.41775513950773,319.623680244454,318.41775513950773,319.6236818342398,0.0018871125366527503,1.6187226094488974e-4,0.0020623283952234755,0.0022894462890625,2.471242923074794,3.8810750572598476,0.25455336399913475,8.5,65.5
8,33.706932067871094,11.752751350402832,1,0,8.129632949829102,1.3283359882474776e-5,317.6481138023179,318.84892258781747,317.6481138023179,318.84892258781747,317.6481138023179,318.84892416513867,0.0018766973425083432,1.601103788297475e-4,0.0020500910812205654,0.00227442333984375,2.449482921871752,3.8490571065218706,0.25294563471676046,9.5,65.5
8,33.16607666015625,11.813015937805176,1,0,8.1289701461792,1.327176503685408e-5,316.8969083054024,318.0941188255253,316.8969083054024,318.0941188255253,316.8969083054024,318.09412039375144,0.001865473632537647,1.5718636400175977e-4,0.002035931761576261,0.0022557099609375,2.4101571626880465,3.7911346817393854,0.2510494423833913,10.5,65.5
8,32.504940032958984,11.80547046661377,1,0,8.128162384033203,1.3295304361934184e-5,316.05707085564273,317.25143113992914,316.05707085564273,317.25143113992914,316.05707085564273,317.2514327005543,0.0018529986564841696,1.5326505011562604e-4,0.00201955901096173,0.00223324267578125,2.3556434810582374,3.711045811035643,0.24890721666789,11.5,65.5
8,29.540834426879883,20.42377471923828,1,0,7.930567264556885,1.8205603057120513e-5,548.8482793284084,550.7113486204425,548.8482793284084,550.7113486204425,548.8482793284084,550.7113525522659,0.00189908724963192,1.2802794870947446e-4,0.002045320801398515,0.002210434814453125,2.0451137406609057,3.1885783652859447,0.16184980575323893,22.5,65.5
8,29.521766662597656,20.09600830078125,1,0,7.930716514587402,1.832652217394001e-5,547.4456596979174,549.3115122394241,547.4456596979174,549.3115122394241,547.4456596979174,549.3115161780305,0.0018987304979930597,1.2643043266215073e-4,0.0020434874528291506,0.002206373779296875,2.016829817213385,3.1472806197035306,0.16187502213418573,23.5,65.5
8,34.841217041015625,7.794841289520264,1,0,8.155061721801758,1.4010767537914905e-5,295.9466849587679,297.12416860171965,295.9466849587679,297.12416860171965,295.9466849587679,297.12417009141194,0.0019146952730598847,1.5231196696737761e-4,0.0020810180075651777,0.002296052001953125,2.3045705107996977,3.6379258895594675,0.2736285360488885,-34.5,64.5
8,35.045982360839844,8.916046142578125,1,0,8.135587692260742,1.4255505527396845e-5,313.2141454441978,314.4421461973523,313.2141454441978,314.4421461973523,313.2141454441978,314.4421478260679,0.0019221122529281022,1.535825932431121e-4,0.0020899503516986113,0.002306033203125,2.325050833173625,3.6627011214294387,0.2626433683426785,-33.5,64.5
8,35.13665008544922,9.597872734069824,1,0,8.12297534942627,1.444942827408585e-5,324.98700864922466,326.24987896028165,324.98700864922466,326.24987896028165,324.98700864922466,326.24988068819107,0.0019278471142840695,1.5404293899101842e-4,0.002096339481549174,0.00231248388671875,2.3333401404531124,3.671155592048072,0.2558868329250962,-32.5,64.5
8,35.14520263671875,9.888181686401367,1,0,8.1159086227417,1.4609253941604153e-5,331.7799666864451,333.0643796883051,331.7799666864451,333.0643796883051,331.7799666864451,333.0643814780176,0.0019322640716403457,1.5368198907929508e-4,0.0021005553146612446,0.00231575634765625,2.328804075388019,3.662187010416717,0.25233361029126333,-31.5,64.5
8,35.12281799316406,9.816693305969238,1,0,8.112876892089844,1.4770280204724413e-5,334.59634017428004,335.8928718700449,334.59634017428004,335.8928718700449,334.59634017428004,335.8928736930804,0.0019360382213959148,1.5240099690422084e-4,0.0021032094985048598,0.00231632421875,2.3093735166095213,3.632195125260256,0.25106768551204217,-30.5,64.5
8,35.10376739501953,9.3905487060546875,1,0,8.112466812133789,1.4984641203432438e-5,334.6349252533257,335.93882654376193,334.6349252533257,335.93882654376193,334.6349252533257,335.938828383983,0.001940467632779853,1.4999647715517063e-4,0.0021054487511384563,0.002314993896484375,2.27169117595356,3.575567499272319,0.25140459733357773,-29.5,64.5
8,35.093894958496094,8.796217918395996,1,0,8.113759994506836,1.5208962237297999e-5,332.9180375634866,334.22534878115295,332.9180375634866,334.22534878115295,332.9180375634866,334.22535062595136,0.0019448304844829534,1.4724824463276698e-4,0.0021072876913530185,0.002312858154296875,2.228327225158663,3.510735097780334,0.25272124232138665,-28.5,64.5
8,35.0771369934082,8.260071754455566,1,0,8.116161346435547,1.536207593464988e-5,330.1819769338276,331.4876702360137,330.1819769338276,331.4876702360137,330.1819769338276,331.4876720716736,0.0019473077552005415,1.4508005561826364e-4,0.0021077498867534557,0.002310252685546875,2.1941714212522934,3.459905866509308,0.25444618274315045,-27.5,64.5
8,35.04783630371094,8.06972885131836,1,0,8.119121551513672,1.5320707651075683e-5,327.102568917038,328.39931825981273,327.102568917038,328.39931825981273,327.102568917038,328.39932006880747,0.0019450149964681143,1.447026355048691e-4,0.0021050383396240594,0.002307169677734375,2.188235240784988,3.4517058937549154,0.2558848099451384,-26.5,64.5
8,35.006866455078125,8.35002326965332,1,0,8.12206745147705,1.5045726134562177e-5,324.2292985917095,325.5099538855906,324.2292985917095,325.5099538855906,324.2292985917095,325.50995565227794,0.001936773105841561,1.4655153415444404e-4,0.0020983703661305673,0.002303465576171875,2.2173437693314137,3.496348971468397,0.2565347468584789,-25.5,64.5
8,34.939727783203125,8.954298973083496,1,0,8.124265670776367,1.4651365643364344e-5,322.11017162843757,323.3724618576118,322.11017162843757,323.3724618576118,322.11017162843757,323.37246357881287,0.0019248374741076444,1.4969501275479707e-4,0.002089183852505806,0.002299117431640625,2.267362706197118,3.5722084674525227,0.2562475584043521,-24.5,64.5
8,34.843929290771484,9.729817390441895,1,0,8.12606430053711,1.4205896668069203e-5,320.319478547579,321.5621545561938,320.319478547579,321.5621545561938,320.319478547579,321.5621562302699,0.0019106123078155802,1.5349334778558992e-4,0.0020783115522692392,0.00229400244140625,2.3285007491598657,3.6644438617859123,0.2554093969153103,-23.5,64.5
8,34.73715591430664,10.496499061584473,1,0,8.128018379211426,1.3772100712013029e-5,318.27166436397914,319.49419342344095,318.27166436397914,319.49419342344095,318.27166436397914,319.49419504932223,0.0018957602334740277,1.5726798313459256e-4,0.0020668003173206335,0.002288189697265625,2.3898574299697106,3.756737667139038,0.2545668145855679,-22.5,64.5
8,34.57973098754883,5.721297740936279,1,0,8.185833930969238,1.3877415807625825e-5,272.2124223234047,273.32549972714077,272.2124223234047,273.32549972714077,272.2124223234047,273.3255010452737,0.0019197996533734968,1.4997358908599837e-4,0.002083650658267121,0.0022959833984375,2.266951084622589,3.5904409672736044,0.29450307916454044,-13.5,64.5
8,34.641719818115234,5.848153114318848,1,0,8.187125205993652,1.3768179021476987e-5,271.3940647952884,272.5019224597332,271.3940647952884,272.5019224597332,271.3940647952884,272.5019237663398,0.0019181018351122129,1.512755940545406e-4,0.0020831456081882305,0.002297516845703125,2.28632320409081,3.6201414257252558,0.2951187935588478,-12.5,64.5
8,34.69898223876953,6.016484260559082,1,0,8.188075065612793,1.3653072693645086e-5,270.83120877080876,271.93429922983483,270.83120877080876,271.93429922983483,270.83120877080876,271.93430052627843,0.0019160492151043033,1.5267667582511064e-4,0.002082378963623059,0.00229891845703125,2.307307279646689,3.6522064575755446,0.29544845664390207,-11.5,64.5
8,34.745853424072266,6.216200351715088,1,0,8.188088417053223,1.355834413475065e-5,270.93437847764716,272.03497195067774,270.93437847764716,272.03497195067774,270.93437847764716,272.0349732425022,0.001914064558828302,1.5391885742006614e-4,0.002081541760383119,0.002299969970703125,2.3260482856674956,3.6806054269365496,0.29515150285752956,-10.5,64.5
8,34.78202438354492,6.461601257324219,1,0,8.186735153198242,1.3491530470023715e-5,271.9974210252389,273.0987531225969,271.9974210252389,273.0987531225969,271.9974210252389,273.0987544176788,0.0019121075920678482,1.5492846022257717e-4,0.0020805275827604493,0.00230044677734375,2.341480627409536,3.703575492832154,0.293932412404198,-9.5,64.5
8,34.80986404418945,6.7378644943237305,1,0,8.183788299560547,1.3467827077183044e-5,274.20615466310744,275.312389424722,274.20615466310744,275.312389424722,274.20615466310744,275.3123907330818,0.00191063289152154,1.5557203354872354e-4,0.002079672752147446,0.002300477294921875,2.3515521808388793,3.717923232450651,0.291719559706301,-8.5,64.5
8,34.82938003540039,6.992506980895996,1,0,8.179179191589355,1.351295445303897e-5,277.61139680100507,278.7276189467318,277.61139680100507,278.7276189467318,277.61139680100507,278.72762028043064,0.0019102720096743147,1.5554509996238344e-4,0.002079330064089737,0.002299964111328125,2.351548288897857,3.716472932667266,0.2885854319948041,-7.5,64.5
8,34.84092330932617,7.181071758270264,1,0,8.173077583312988,1.364158907014099e-5,282.1153243609847,283.2468475080143,282.1153243609847,283.2468475080143,282.1153243609847,283.2468488797432,0.0019114601477616298,1.546712494901026e-4,0.0020797729863218733,0.002298925537109375,2.3386792048582477,3.6950739617505577,0.28473629593666194,-6.5,64.5
8,34.8561897277832,7.302318572998047,1,0,8.167187690734863,1.3798405053148473e-5,286.58652572674566,287.7341528972919,286.58652572674566,287.7341528972919,286.58652572674566,287.73415430914275,0.00191388475661389,1.535767087883829e-4,0.0020812598704554215,0.0022985888671875,2.322280912566839,3.668434355441573,0.28125708684401,-5.5,64.5
8,34.87908172607422,7.357314586639404,1,0,8.161850929260254,1.3972201541958504e-5,290.7905444408648,291.95416492453234,290.7905444408648,291.95416492453234,290.7905444408648,291.9541663763758,0.0019175336287928157,1.5240583860151507e-4,0.0020839116689362895,0.0022992958984375,2.3044944474230142,3.639912243699988,0.2783517258582804,-4.5,64.5
8,34.898685455322266,7.321623802185059,1,0,8.156698226928711,1.4187021599142632e-5,294.93380882849334,296.11456352659417,294.93380882849334,296.11456352659417,294.93380882849334,296.1145650212458,0.0019225257166175008,1.508553900388805e-4,0.002087568128255524,0.00230042529296875,2.280779395589064,3.6025255353566523,0.275784837212987,-3.5,64.5
8,34.92960739135742,7.312146186828613,1,0,8.152543067932129,1.4359440727029913e-5,298.47864827813396,299.67374086088046,298.47864827813396,299.67374086088046,298.47864827813396,299.67374239197494,0.0019273782910885448,1.4984848245224613e-4,0.002091586214267821,0.002302736328125,2.265243913875293,3.5778566811589085,0.273848288463675,-2.5,64.5
8,34.96870040893555,7.397078990936279,1,0,8.149377822875977,1.4454888201670252e-5,301.4202952599901,302.6258138359513,301.4202952599901,302.6258138359513,301.4202952599901,302.62581539449747,0.001931150295446601,1.496942316999152e-4,0.0020952994153481865,0.00230602783203125,2.2627491480572384,3.5732524879381704,0.27239171733235923,-1.5,64.5
8,35.00664138793945,7.537182331085205,1,0,8.146589279174805,1.4511803236045694e-5,304.14600685587965,305.36018383151026,304.14600685587965,305.36018383151026,304.14600685587965,305.3601854135661,0.0019342312111442714,1.499405703901231e-4,0.00209868358477044,0.00230958984375,2.2664561416465996,3.578158996063539,0.2710801180209624,-0.5,64.5
8,35.03428649902344,7.735865592956543,1,0,8.144021034240723,1.4531942841863409e-5,306.71022572299574,307.9314455375189,306.71022572299574,307.9314455375189,306.71022572299574,307.9314471394745,0.001936221047170395,1.5049187935597038e-4,0.002101244869368229,0.002312788818359375,2.2750260426932183,3.590479773982626,0.26975901734406166,0.5,64.5
8,35.04917907714844,8.010354995727539,1,0,8.141495704650879,1.451142057637084e-5,309.1998801529456,310.42658740017004,309.1998801529456,310.42658740017004,309.1998801529456,310.42658901863206,0.0019366431016390401,1.513465651480846e-4,0.0021025010873634955,0.002315146728515625,2.288526605638345,3.6102181620042346,0.26825343872479623,1.5,64.5
8,35.050880432128906,8.39018440246582,1,0,8.138921737670898,1.4439048475787981e-5,311.66813424131,312.89849976170547,311.66813424131,312.89849976170547,311.66813424131,312.89850139271897,0.001935012672999177,1.526146835441009e-4,0.0021020664050190657,0.00231644384765625,2.3087528666433017,3.640002134429597,0.2664437585652559,2.5,64.5
8,35.00345230102539,8.794964790344238,1,0,8.136482238769531,1.4346599891425862e-5,313.8494226114618,315.08187400592175,313.8494226114618,315.08187400592175,313.8494226114618,315.0818756455378,0.001931556033090254,1.5376514479635992e-4,0.00209966777777804,0.002315605224609375,2.327857956851468,3.668072552706721,0.2644779987430779,3.5,64.5
8,34.89456558227539,9.223483085632324,1,0,8.1342620849609375,1.4233125143679832e-5,315.664759805642,316.89745900143595,315.664759805642,316.89745900143595,315.664759805642,316.8974606449406,0.001926176188950493,1.547623742129798e-4,0.002095171688307153,0.002312434326171875,2.345458976459597,3.693910420390452,0.2623965344277176,4.5,64.5
8,34.7194938659668,9.691093444824219,1,0,8.132279396057129,1.4092875532504842e-5,317.1135646342068,318.3444547893886,317.1135646342068,318.3444547893886,317.1135646342068,318.344456431564,0.0019187479369687404,1.5567181019905327e-4,0.0020885126227002983,0.002306953125,2.3626777540789723,3.719236885414407,0.26019402653706863,5.5,64.5
8,34.420005798339844,10.186959266662598,1,0,8.13084888458252,1.392755238710058e-5,317.97043480948514,319.1968140507922,317.97043480948514,319.1968140507922,317.97043480948514,319.1968156845958,0.0019091998989296192,1.5630776957449368e-4,0.0020794352208912134,0.002298551513671875,2.37726295864145,3.740991564047131,0.25804787514220484,6.5,64.5
8,33.984642028808594,10.678468704223633,1,0,8.129730224609375,1.3762759371217936e-5,318.4328836516134,319.6533803282857,318.4328836516134,319.6533803282857,318.4328836516134,319.6533819499905,0.00189800002453529,1.563613851535872e-4,0.002068124169060095,0.002286962646484375,2.3844204054037625,3.752066138974902,0.25587416493221804,7.5,64.5
8,33.42384719848633,11.152350425720215,1,0,8.128622055053711,1.3613934860916053e-5,318.7459741903904,319.9603844182594,318.7459741903904,319.9603844182594,318.7459741903904,319.960386027167,0.0018853865281697117,1.5568514556673133e-4,0.0020546856085973592,0.00227207177734375,2.3815233136521767,3.748562671640007,0.2535259709260533,8.5,64.5
8,32.74203109741211,11.579983711242676,1,0,8.127150535583496,1.3505395167085966e-5,319.2162615531301,320.42599262979354,319.2162615531301,320.42599262979354,319.2162615531301,320.4259942292713,0.001871775221034668,1.5401612378670434e-4,0.0020392967399884584,0.00225367236328125,2.364039380726069,3.723745647723931,0.2508442956031338,9.5,64.5
8,31.938213348388672,11.929120063781738,1,0,8.124955177307129,1.3462383750749804e-5,320.1472477034806,321.35532992880815,320.1472477034806,321.35532992880815,320.1472477034806,321.3553315262758,0.0018575745326889783,1.5108155758768223e-4,0.0020221184740274105,0.002231523681640625,2.3271580278551194,3.6704838191245868,0.24768598060829755,10.5,64.5
8,29.769147872924805,19.844301223754883,1,0,7.946141242980957,1.7744055406214767e-5,527.16765139808,528.9697799591625,527.16765139808,528.9697799591625,527.16765139808,528.9697836300217,0.0019001224976114145,1.3073892801169514e-4,0.0020486054810293242,0.00221834521484375,2.081605761454831,3.247679216778631,0.16785057875518455,21.5,64.5
8,29.74747657775879,19.509233474731445,1,0,7.946180820465088,1.7871682942423e-5,525.9432913684863,527.7487189107776,525.9432913684863,527.7487189107776,525.9432913684863,527.7487225902889,0.0018998282095590683,1.2903075306520753e-4,0.0020467306455666987,0.002214084228515625,2.051653720405183,3.203837805136586,0.16783987695468186,22.5,64.5
8,29.72652244567871,19.180389404296875,1,0,7.946231365203857,1.7997711325138986e-5,524.7133482467711,526.5219220196992,524.7133482467711,526.5219220196992,524.7133482467711,526.5219257072991,0.0018995008566218777,1.2737556103685285e-4,0.00204487412898387,0.002209913330078125,2.022710230447464,3.1614077002781236,0.16783048860981306,23.5,64.5
8,35.001976013183594,9.21701431274414,1,0,8.127141952514648,1.448393402545965e-5,321.3747208604861,322.6298010269927,321.3747208604861,322.6298010269927,321.3747208604861,322.62980273066194,0.0019296826652600693,1.528684710457025e-4,0.0020970350703312314,0.002311422119140625,2.3156564474438084,3.646386775674311,0.2585995995472635,-34.5,63.5
8,34.97473907470703,9.326082229614258,1,0,8.1170654296875,1.4874207012578947e-5,331.18336949522836,332.47493983048156,331.18336949522836,332.47493983048156,331.18336949522836,332.4749416355206,0.0019412768446967984,1.508112974062678e-4,0.0021069623491156452,0.002317592041015625,2.285125361828978,3.5978264357102736,0.2541867474972186,-33.5,63.5
8,34.95122146606445,9.24476146697998,1,0,8.110713005065918,1.5193550131264961e-5,337.3248612824571,338.6417936586904,337.3248612824571,338.6417936586904,337.3248612824571,338.6417955345858,0.001949642320705005,1.4870107688923017e-4,0.0021135369477255,0.00232061181640625,2.253118604557638,3.5480379866968033,0.2515752706208192,-32.5,63.5
8,34.937137603759766,9.040323257446289,1,0,8.107407569885254,1.543549633262703e-5,340.32568750720975,341.6578914204415,340.32568750720975,341.6578914204415,340.32568750720975,341.6578933382737,0.001954989013451097,1.4673956083181234e-4,0.002117164070615537,0.00232113916015625,2.2228903788329184,3.50167505022109,0.2503524760258342,-31.5,63.5
8,34.919456481933594,8.74975299835205,1,0,8.1060791015625,1.5632020917196806e-5,341.2655891297057,342.6065569162216,341.2655891297057,342.6065569162216,341.2655891297057,342.60655885675305,0.001958578001239101,1.4482523686798246e-4,0.00211903525902428,0.002320111328125,2.193186030401132,3.4565829595234283,0.25004603584381874,-30.5,63.5
8,34.917850494384766,8.565037727355957,1,0,8.106371879577637,1.5698143145873953e-5,340.57260584551904,341.91408501270354,340.57260584551904,341.91408501270354,340.57260584551904,341.9140869530536,0.0019586271111905053,1.4386524882926974e-4,0.0021181905031656487,0.0023179257812500002,2.178130687901445,3.4338610506545626,0.2502209342391763,-29.5,63.5
8,34.95738983154297,8.566241264343262,1,0,8.107885360717773,1.5607268868894384e-5,338.6996509599833,340.03371769206575,338.6996509599833,340.03371769206575,338.6996509599833,340.03371961105603,0.0019548103866256225,1.442275615432935e-4,0.0021146452170378105,0.002315154052734375,2.1832492339574014,3.4417045665453547,0.25060515405861106,-28.5,63.5
8,34.994110107421875,8.777009963989258,1,0,8.109025001525879,1.542656060487377e-5,337.2494854109855,338.57417309009253,337.2494854109855,338.57417309009253,337.2494854109855,338.5741749840577,0.0019486280408331682,1.4548300168263194e-4,0.0021095376031206744,0.002312145263671875,2.2025163086310027,3.470721729357882,0.25046898122603783,-27.5,63.5
8,34.994171142578125,9.14764404296875,1,0,8.10881233215332,1.523027636050734e-5,337.1342322927612,338.4520753389186,337.1342322927612,338.4520753389186,337.1342322927612,338.4520772165763,0.0019416219302326296,1.4702790368546388e-4,0.0021038801102786007,0.002308911865234375,2.2270382904948276,3.507279858612822,0.24944626225071498,-26.5,63.5
8,34.984825134277344,9.53083324432373,1,0,8.107583999633789,1.507314044624655e-5,337.9349302470114,339.2493266648717,337.9349302470114,339.2493266648717,337.9349302470114,339.24932853600916,0.0019351752452606873,1.4831958026520833e-4,0.0020985679659721425,0.00230558984375,2.247943566374499,3.5380339515710517,0.24791585350254502,-25.5,63.5
8,34.97018051147461,9.872374534606934,1,0,8.105924606323242,1.4956341124279305e-5,339.1089853756277,340.4221059893629,339.1089853756277,340.4221059893629,339.1089853756277,340.42210785978165,0.0019295491939187925,1.4926824181462234e-4,0.002093773776857694,0.002302247314453125,2.263644992820347,3.5607949834756463,0.24625239424862122,-24.5,63.5
8,34.94771194458008,10.135828018188477,1,0,8.104412078857422,1.4873009107708734e-5,340.11842560729974,341.4309626840644,340.11842560729974,341.4309626840644,340.11842560729974,341.4309645550563,0.0019247294626532322,1.4984373786881573e-4,0.0020894462096297567,0.00229879931640625,2.273548634681003,3.5748998898568276,0.24478329312614272,-23.5,63.5
8,34.92173767089844,10.332975387573242,1,0,8.103827476501465,1.4785657718251029e-5,340.26509618122395,341.57485178633544,340.26509618122395,341.57485178633544,340.26509618122395,341.5748536510683,0.0019200757635165263,1.5034881276548877e-4,0.0020852102340002663,0.0022953818359375,2.282211289166963,3.587452183473708,0.24386296070210237,-22.5,63.5
8,34.896602630615234,10.404666900634766,1,0,8.104674339294434,1.4708155262471298e-5,339.2250299391157,340.52957489584094,339.2250299391157,340.52957489584094,339.2250299391157,340.52957674636684,0.001916826367136339,1.507216902617584e-4,0.0020822562126605686,0.00229306640625,2.288401037531354,3.5968806685227497,0.24392544953630554,-21.5,63.5
8,34.87489700317383,10.320545196533203,1,0,8.1072540283203125,1.4646726448917222e-5,336.8305704049906,338.1273248922268,336.8305704049906,338.1273248922268,336.8305704049906,338.12732672002613,0.0019157210174429423,1.509551925289983e-4,0.002081322936420858,0.002292569580078125,2.291846888221839,3.602949619177179,0.24523716799756864,-20.5,63.5
8,34.93257141113281,9.317373275756836,1,0,8.129880905151367,1.4302536119567517e-5,318.2784985443535,319.51987714060283,318.2784985443535,319.51987714060283,318.2784985443535,319.5198788080488,0.0019214527931035957,1.5353856628869892e-4,0.0020892938955118625,0.00230492626953125,2.32684220513969,3.66380370226757,0.259125781078441,-17.5,63.5
